2255             5.08
6065              0.0
7221              0.0
7256              0.0
8926              0.0
10909           57.78
16803             0.0
19958             0.0
20933           93.94
22603             0.0
24011             0.0
24770           95.45
34870             0.0
39973          260.42
53614          305.44
78101          374.25
133059         325.28
152341        1116.36
